"STATION","NAME","DATE","DAPR","DASF","MDPR","MDSF","PRCP","SNOW","SNWD","TMAX","TMIN","TOBS","WT01","WT03","WT04","WT05","WT08","WT11","WT14","WT16"
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1924-03-11",,,,,,,,"73","30",,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1924-03-12",,,,,,,,"74","29",,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1924-03-13",,,,,,,,"74","30",,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1924-03-14",,,,,,,,"73","33",,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1924-03-16",,,,,,,,"65","29",,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1924-03-17",,,,,,,,"70","30",,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1924-03-18",,,,,,,,"74","35",,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1924-03-19",,,,,,,,"78","37",,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1924-03-20",,,,,,,,"76","38",,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1924-03-21",,,,,,,,"70","27",,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1924-03-22",,,,,,,,"56","32",,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1924-03-23",,,,,,,,"57","27",,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1924-03-24",,,,,,,,"52","27",,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1924-03-25",,,,,,,,"54","32",,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1924-03-26",,,,,,,,"58","34",,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1924-03-27",,,,,,,,"59","38",,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1924-03-28",,,,,,,,"60","37",,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1924-03-29",,,,,,,,"60","38",,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1924-03-30",,,,,,,,"68","34",,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1924-03-31",,,,,,,,"70","31",,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1924-04-01",,,,,,,,"70","42",,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1924-04-02",,,,,,,,"71","37",,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1924-04-03",,,,,,,,"70","35",,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1924-04-04",,,,,,,,"80","39",,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1924-04-05",,,,,,,,"82","40",,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1924-04-06",,,,,,,,"86","42",,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1924-04-07",,,,,,,,"87","44",,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1924-04-08",,,,,,,,"88","44",,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1924-04-09",,,,,,,,"90","42",,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1924-04-10",,,,,,,,"78","40",,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1924-04-11",,,,,,,,"89","35",,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1924-04-12",,,,,,,,"80","38",,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1924-04-13",,,,,,,,"68","34",,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1924-04-14",,,,,,,,"69","32",,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1924-04-15",,,,,,,,"73","34",,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1924-04-16",,,,,,,,"74","35",,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1924-04-17",,,,,,,,"75","35",,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1924-04-18",,,,,,,,"78","40",,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1924-04-19",,,,,,,,"84","37",,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1924-04-20",,,,,,,,"87","35",,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1924-04-21",,,,,,,,"84","36",,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1924-04-22",,,,,,,,"86","37",,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1924-04-23",,,,,,,,"83","39",,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1924-04-24",,,,,,,,"80","35",,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1924-04-25",,,,,,,,"80","33",,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1924-05-01",,,,,"0.00",,,"90","40",,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1924-05-02",,,,,"0.00",,,"84","40",,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1924-05-03",,,,,"0.00",,,"74","37",,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1924-05-04",,,,,"0.19",,,"58","39",,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1924-05-05",,,,,"0.00",,,"70","39",,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1924-05-06",,,,,"0.00",,,"85","38",,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1924-05-07",,,,,"0.00",,,"94","40",,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1924-05-08",,,,,"0.00",,,"92","42",,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1924-05-09",,,,,"0.00",,,"95","44",,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1924-05-10",,,,,"0.00",,,"98","43",,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1924-05-11",,,,,"0.30",,,"94","42",,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1924-05-12",,,,,"0.34",,,"85","41",,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1924-05-13",,,,,"0.00",,,"75","44",,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1924-05-14",,,,,"0.00",,,"90","41",,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1924-05-15",,,,,"0.00",,,"96","44",,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1924-05-16",,,,,"0.00",,,"98","45",,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1924-05-17",,,,,"0.00",,,"95","46",,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1924-05-18",,,,,"0.00",,,"92","47",,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1924-05-19",,,,,"0.00",,,"95","47",,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1924-05-20",,,,,"0.00",,,"97","48",,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1924-05-21",,,,,"0.00",,,"93","40",,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1924-05-22",,,,,"0.00",,,"95","40",,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1924-05-23",,,,,"0.00",,,"96","41",,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1924-05-24",,,,,"0.00",,,"97","43",,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1924-05-25",,,,,"0.00",,,"86","39",,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1924-05-26",,,,,"0.00",,,"84","34",,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1924-05-27",,,,,"0.00",,,"84","35",,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1924-05-28",,,,,"0.00",,,"86","36",,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1924-05-29",,,,,"0.00",,,"89","38",,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1924-05-30",,,,,"0.00",,,"95","39",,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1924-05-31",,,,,"0.00",,,"100","44",,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1924-06-01",,,,,,,,"105","45",,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1924-06-02",,,,,,,,"104","46",,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1924-06-03",,,,,,,,"98","46",,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1924-06-04",,,,,,,,"98","46",,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1924-06-05",,,,,,,,"95","44",,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1924-06-06",,,,,,,,"76","37",,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1924-06-07",,,,,,,,"79","39",,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1924-06-08",,,,,,,,"87","40",,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1924-06-09",,,,,,,,"88","42",,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1924-06-10",,,,,,,,"84","38",,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1924-06-11",,,,,,,,"86","40",,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1924-06-12",,,,,,,,"85","43",,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1924-06-13",,,,,,,,"87","42",,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1924-06-14",,,,,,,,"86","41",,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1924-06-15",,,,,,,,"89","43",,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1924-06-16",,,,,,,,"85","40",,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1924-06-17",,,,,,,,"84","39",,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1924-06-18",,,,,,,,"89","42",,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1924-06-19",,,,,,,,"94","43",,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1924-06-20",,,,,,,,"96","44",,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1924-06-21",,,,,,,,"97","43",,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1924-06-22",,,,,,,,"95","42",,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1924-06-23",,,,,,,,"97","44",,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1924-06-24",,,,,,,,"98","45",,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1924-06-25",,,,,,,,"98","44",,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1924-06-26",,,,,,,,"96","43",,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1924-06-27",,,,,,,,"94","42",,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1924-06-28",,,,,,,,"103","44",,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1924-06-29",,,,,,,,"100","51",,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1924-06-30",,,,,,,,"105","54",,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1924-07-01",,,,,,,,"105","54",,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1924-07-02",,,,,,,,"100","55",,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1924-07-03",,,,,,,,"103","56",,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1924-07-04",,,,,,,,"100","52",,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1924-07-05",,,,,,,,"94","50",,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1924-07-06",,,,,,,,"93","43",,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1924-07-07",,,,,,,,"96","55",,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1924-07-08",,,,,,,,"104","55",,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1924-07-09",,,,,,,,"102","54",,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1924-07-10",,,,,,,,"105","52",,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1924-07-11",,,,,,,,"103","51",,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1924-07-12",,,,,,,,"98","50",,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1924-07-13",,,,,,,,"99","38",,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1924-07-14",,,,,,,,"94","46",,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1924-07-15",,,,,,,,"95","48",,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1924-07-16",,,,,,,,"95","48",,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1924-07-17",,,,,,,,"96","50",,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1924-07-18",,,,,,,,"95","51",,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1924-07-19",,,,,,,,"96","52",,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1924-07-20",,,,,,,,"98","48",,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1924-07-21",,,,,,,,"100","53",,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1924-07-22",,,,,,,,"102","55",,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1924-07-23",,,,,,,,"104","54",,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1924-07-24",,,,,,,,"105","53",,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1924-07-25",,,,,,,,"104","52",,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1924-07-26",,,,,,,,"102","50",,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1924-07-27",,,,,,,,"102","51",,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1924-07-28",,,,,,,,"100","51",,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1924-07-29",,,,,,,,"99","51",,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1924-07-30",,,,,,,,"98","52",,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1924-07-31",,,,,,,,"96","51",,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1924-08-01",,,,,,,,"95","50",,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1924-08-02",,,,,,,,"94","48",,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1924-08-03",,,,,,,,"96","49",,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1924-08-04",,,,,,,,"102","48",,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1924-08-05",,,,,,,,"103","46",,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1924-08-06",,,,,,,,"102","46",,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1924-08-07",,,,,,,,"98","45",,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1924-08-08",,,,,,,,"95","49",,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1924-08-09",,,,,,,,"100","45",,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1924-08-10",,,,,,,,"102","47",,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1924-08-11",,,,,,,,"103","46",,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1924-08-12",,,,,,,,"102","46",,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1924-08-13",,,,,,,,"98","48",,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1924-08-14",,,,,,,,"96","51",,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1924-08-15",,,,,,,,"94","52",,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1924-08-16",,,,,,,,"92","52",,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1924-08-17",,,,,,,,"84","49",,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1924-08-18",,,,,,,,"74","46",,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1924-08-19",,,,,,,,"84","48",,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1924-08-29",,,,,,,,"105","51","86",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1924-08-30",,,,,,,,"100","46","85",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1924-08-31",,,,,,,,"102","45","80",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1924-09-01",,,,,,,,"93","46","80",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1924-09-02",,,,,"0.05",,,"93","53","81",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1924-09-03",,,,,"0.05",,,"85","50","71",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1924-09-04",,,,,,,,"94","48","70",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1924-09-05",,,,,,,,"100","49","72",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1924-09-06",,,,,,,,"96","47","74",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1924-09-07",,,,,,,,"98","47","72",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1924-09-08",,,,,,,,"84","45","68",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1924-09-09",,,,,,,,"88","46","56",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1924-09-10",,,,,,,,"92","44","76",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1924-09-11",,,,,,,,"100","46","76",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1924-09-12",,,,,,,,"100","41","78",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1924-09-13",,,,,,,,"97","45","62",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1924-09-14",,,,,,,,"98","43","75",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1924-09-15",,,,,,,,"99","49","74",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1924-09-16",,,,,,,,"99","49","78",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1924-09-17",,,,,,,,"90","40","71",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1924-09-18",,,,,,,,"84","39","69",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1924-09-19",,,,,"0.00",,,"70","38","56",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1924-09-20",,,,,,,,"73","33","58",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1924-09-21",,,,,,,,"76","33","56",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1924-09-22",,,,,,,,"84","32","59",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1924-09-23",,,,,"0.16",,,"75","48","54",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1924-09-24",,,,,"0.38",,,"60","36","53",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1924-09-25",,,,,,,,"69","44",,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1924-09-27",,,,,,,,"88","44","65",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1924-09-28",,,,,,,,"90",,,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1924-09-29",,,,,,,,"89","36","73",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1924-09-30",,,,,,,,"78","38","72",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1924-10-01",,,,,,,,"77","38","63",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1924-10-02",,,,,,,,"86","36","64",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1924-10-03",,,,,,,,"76","45","63",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1924-10-04",,,,,,,,"67","33","52",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1924-10-05",,,,,"0.01",,,"62","44","62",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1924-10-06",,,,,,,,"75","44","61",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1924-10-07",,,,,,,,"73","42","60",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1924-10-08",,,,,,,,"69","41","59",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1924-10-16",,,,,,,,"67","45","55",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1924-10-17",,,,,,,,"70","40","50",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1924-10-18",,,,,,,,"75","40","50",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1924-11-03",,,,,"0.53",,,"63","46","57",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1924-11-04",,,,,,,,"58","43","49",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1924-11-05",,,,,"0.18",,,"52","38","48",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1924-11-06",,,,,"0.01",,,"51","38","47",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1924-11-07",,,,,"1.00",,,"51","39","41",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1924-11-08",,,,,,,,"52","40","42",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1924-11-09",,,,,,,,"53","41","44",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1924-11-10",,,,,,,,"57","36","44",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1924-11-11",,,,,"0.10",,,"49","31","42",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1924-11-12",,,,,"0.01",,,"54","34","40",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1924-11-13",,,,,,,,"50","29","42",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1924-11-14",,,,,"0.03",,,"55","39","46",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1924-11-15",,,,,,,,"66","37","47",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1924-11-16",,,,,,,,"60","33","47",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1924-11-17",,,,,,,,"56","36","45",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1924-11-18",,,,,"0.25",,,"47","37","45",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1924-11-19",,,,,"3.32",,,"49","44","49",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1924-11-20",,,,,"0.28",,,"60","37","45",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1924-11-21",,,,,"0.33",,,"69","32","44",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1924-11-22",,,,,"0.02",,,"68","33",,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1924-11-23",,,,,,,,"69",,,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1924-11-24",,,,,,,,"70","30",,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1924-11-25",,,,,,,,,"35","42",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1924-11-26",,,,,,,,,"33",,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1924-11-27",,,,,,,,"43","32","42",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1924-11-28",,,,,,,,"42","33","37",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1924-11-30",,,,,,,,,,"40",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1924-12-10",,,,,,,,"50","42","44",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1924-12-11",,,,,,,,"49","38","30",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1924-12-12",,,,,,,,"34","32","33",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1924-12-13",,,,,,,,"49","31","38",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1924-12-14",,,,,,,,"35","33","35",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1924-12-15",,,,,"0.26",,,"38","32","38",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1924-12-16",,,,,"0.05",,,,,"34",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1924-12-17",,,,,,,,"31","21","28",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1924-12-18",,,,,,,,"28","14","25",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1925-01-05",,,,,,,,"48","40","47",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1925-01-06",,,,,"0.07",,,"51","43","40",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1925-01-07",,,,,,,,"43","32","37",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1925-01-08",,,,,,,,"39","32","35",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1925-01-09",,,,,,,,"44","32","44",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1925-01-10",,,,,,,,"37","33","37",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1925-01-11",,,,,"0.05",,,"40","30","40",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1925-01-12",,,,,"0.10",,,"39","32","39",,,,,,,,
